created_at,screen_name,text
2019-03-25 15:10:29,Caffeinefreak,b'RT @yoruguaenusa: Few days after William Barr was confirmed his son in law was hired to advising Trump on legal issues.\nWTF is going on in\xe2\x80\xa6'
2019-03-25 14:31:57,Caffeinefreak,b'RT @MaddieBarry8: Much is unknown about suicide BUT what is known is IMPORTANT! ASK someone if they are suicidal! Saying the word does NOT\xe2\x80\xa6'
2019-03-25 14:05:04,Caffeinefreak,b'RT @RedTRaccoon: He also admitted for the first time he voted for a Democrat in 2018.He voted for Rosa DeLauro as his representative beca\xe2\x80\xa6'
2019-03-25 13:04:07,Caffeinefreak,b'@wdsu Where\xe2\x80\x99s their attorney!?'
2019-03-25 13:02:45,Caffeinefreak,b'@LindseyGrahamSC A letter of opinion is not full throated evidence such as what is in the report findings.'
2019-03-25 12:56:20,Caffeinefreak,b'@RKJ65 @connielipnick Was just thinking about that today. I\xe2\x80\x99m old enough to remember when we were all worried for R\xe2\x80\xa6 https://t.co/ZlZo1aFAua'
2019-03-25 12:48:36,Caffeinefreak,b'@naretevduorp @becky_bula I don\xe2\x80\x99t know how they sleep at night. Honestly don\xe2\x80\x99t.'
2019-03-25 12:42:16,Caffeinefreak,b'RT @PhyllisSilver: \xe2\x80\x9cWHERE\xe2\x80\x99S THE BEEF\xe2\x80\x9d BARR?\nAll we got was breadcrumbs.  We still have the culture of corruption in the WH. Trump skimmed t\xe2\x80\xa6'
2019-03-25 12:31:40,Caffeinefreak,"b'@jm44dog @KatrinaResists @Eathbound420 My mom, sister and brother all voted for him. But we do not discuss it thank\xe2\x80\xa6 https://t.co/7WTefKlVRA'"
2019-03-25 12:29:18,Caffeinefreak,b'@mommamia1217 Thanks for sharing this Mia. I really found it to be a touchstone for how I\xe2\x80\x99ve felt since 11/16. My h\xe2\x80\xa6 https://t.co/qN6OKMy6Ge'
2019-03-25 12:18:46,Caffeinefreak,b'It\xe2\x80\x99s too Monday. Going back to bed. \xe2\x98\xb9\xef\xb8\x8f'
2019-03-25 12:17:25,Caffeinefreak,b'@UnbalancedMemes @CanuckCognizant \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 Lit\xf0\x9f\x94\xa5'
2019-03-25 12:14:43,Caffeinefreak,b'@DavidJollyFL @laurajollyfl Congrats Dad &amp'
2019-03-25 12:05:56,Caffeinefreak,b'@AngrierWHStaff You didn\xe2\x80\x99t let us down. Barr did and he will pay for the treachery. The truth will out and our Dem\xe2\x80\xa6 https://t.co/QAVHjR5iIO'
2019-03-25 12:04:17,Caffeinefreak,b'@KatrinaResists @Eathbound420 \xe2\x9c\x8b\xf0\x9f\x8f\xbb It\xe2\x80\x99s my extended family that I have the problem with. My immediate family will be\xe2\x80\xa6 https://t.co/Zg4IHhHaI3'
2019-03-25 12:01:05,Caffeinefreak,b'@Jamiebabiez @Eathbound420 Terribly sorry to hear of your loss and sad memories. Sending my deepest condolences. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'
2019-03-25 11:52:46,Caffeinefreak,b'@jwheels74 I\xe2\x80\x99m sick of the middle school bullshit on my timeline of these cheerleader mean girls. I\xe2\x80\x99m going to star\xe2\x80\xa6 https://t.co/siPNU8E5sJ'
2019-03-25 11:45:24,Caffeinefreak,"b'@bridget_joy_ @JamesACorder1 Pretty much a, \xe2\x80\x9cwe were robbed\xe2\x80\x9d moment isn\xe2\x80\x99t it? \xf0\x9f\x98\x92'"
2019-03-25 11:43:28,Caffeinefreak,"b'@katstails @goldengateblond Yeah, but they\xe2\x80\x99re trumpers remember?\xf0\x9f\x98\x82'"
2019-03-25 11:40:40,Caffeinefreak,"b'Reading that statement by Barr, it\xe2\x80\x99s easy to see why it\xe2\x80\x99s confusing. Either he committed a crime or he didn\xe2\x80\x99t. Barr\xe2\x80\xa6 https://t.co/Hbjo1cJfIq'"
2019-03-25 11:33:40,Caffeinefreak,"b'@RepMarkMeadows Oh well. As long as Mueller is going to be interviewed by Congress so we see the truth. Barr is bought and paid for, btw.'"
2019-03-25 01:13:32,Caffeinefreak,"b""RT @h8Wankmaggot45: I like to listen to older Obama speeches when I'm feeling like our country is doomed.\n\nHis words are like chicken soup\xe2\x80\xa6"""
2019-03-25 08:40:22,Caffeinefreak,"Women are smarter than men. There, I said it. They have intuition and empathy far more evolved than men have. "
2019-03-25 05:32:34,Caffeinefreak,"There are 19 ongoing federal and state probes into Trump, his family, and his aides, including a double-digit number involving clandestine contacts with Russia. Even the SCO probe isn't over (cf. Roger Stone). So when Republicans say ""let's just focus on the issues now""...*what*?"
2019-03-25 07:22:30,Caffeinefreak,Birth control...
2019-03-25 08:41:23,Caffeinefreak,Somebody bring me weed and a piece of key-lime pie.
2019-03-25 05:33:42,Caffeinefreak,b'Thanks everyone. My anxiety is through the roof but I’m just going to fold my laundry and go to bed. Thanks so much for everyone reaching out. You’re not followers to me you’re family.'
2019-03-25 04:44:26,Caffeinefreak,This is not worth losing my sobriety over. This is not worth losing my sobriety over. This is not worth losing my sobriety over.
2019-03-25 03:22:32,Caffeinefreak,Not that anyone asked but I feel neither hopelessness nor despair after Barr’s letter. Let the dust settle. Give it a day.
2019-03-25 06:37:22,Caffeinefreak,"If this was such a good day for Trump supporters, why are they so angry?"
2019-03-25 06:38:02,Caffeinefreak,I like to listen to older Obama speeches when I'm feeling like our country is doomed.
2019-03-25 05:42:41,Caffeinefreak,Boeing 737 max
2019-03-25 05:41:32,Caffeinefreak,Things I trust more than William Barr’s letter (working draft): email from Zimbabwe farts fueled by Taco Bell anything with raisins in it suspicious quotation marks like - made “Fresh” in store anything with “Krab” meat anyone that can eat 1 Pringle and walk away
2019-03-25 03:11:22,Caffeinefreak,I'll have an op-ed up shortly about AG Barr's troubling attempt to resolve the obstruction of justice charges (in 48 hours) when Mueller didn't resolve it (in nearly 2 years). Barr must testify. And the American public must see Mueller's full report.
2019-03-25 03:12:14,Caffeinefreak,If you could have gone to high school with any musician who would it be? ME
2019-03-25 03:12:59,Caffeinefreak,Is everyone totally bummed out because of Mueller and Barr? I am.
2019-03-25 03:13:22,Caffeinefreak,"Because I’m pretty sure I was going to be sent to Gitmo with @TheRickWilson but If QAnon is off now, does this mean we go free or no?"
2019-03-25 03:14:14,Caffeinefreak,Also is the storm canceled now?
2019-03-25 03:14:48,Caffeinefreak,"Bathed in golden light? WTF, are they writing a romance novel?"
2019-03-25 03:16:23,Caffeinefreak,Let's be clear-opposition to trump was NEVER predicated on Russia collusion. We oppose trump b/c of: ACA repeal & sabotage GOP tax scam EPA sabotage His lies Emoluments Separating kids from parents His white nationalism & racism Etc What are other reasons for resisting trump?
2019-03-25 03:17:34,Caffeinefreak,WE DEMAND FULL TRANSPARENCY!! WE THE PEOPLE DESERVE THE FULL TRUTH!
2019-03-25 03:18:05,Caffeinefreak,The worst thing about all of this is tomorrow's Monday.
2019-03-25 03:18:56,Caffeinefreak,It doesn’t matter what the Mueller report says. Trump and his cult have already shown who they are in the last 2 years. They are monsters. Their lies and hatred shall never be forgotten or forgiven.
2019-03-25 03:19:43,Caffeinefreak,"""Where do broken hearts go""...on a loop at the Urgent Care clinic. This will take care of my ear infection cause I'm bout ready to kill myself."
2019-03-25 03:20:21,Caffeinefreak,"The reasons I’m unfazed by the Barr letter: 1) I expected Mueller’s report to be an analysis 2) Barr’s whitewash of the report was foreseeable; Mueller would have foreseen it 3) The real action is outside Mueller’s scope in SDNY, etc. Not surprised by today or fazed by it."
2019-03-25 03:22:03,Caffeinefreak,"With all due respect, I think many of you are jumping the gun with your reaction to Barr's letter regarding the Mueller Report. There is a reason he stressed that it does not exonerate Trump. Stay tuned.."
2019-03-25 02:02:12,Caffeinefreak,This about sums it up tonight with the Mueller report delivered
2019-03-25 03:10:12,Caffeinefreak,"Because I’m pretty sure I was going to be sent to Gitmo with @TheRickWilson but If QAnon is off now, does this mean we go free or no?"
2019-03-25 03:09:11,Caffeinefreak,Is everyone totally bummed out because of Mueller and Barr? I am
2019-03-25 03:08:52,Caffeinefreak,I'll have an op-ed up shortly about AG Barr's troubling attempt to resolve the obstruction of justice charges (in 48 hours) when Mueller didn't resolve it (in nearly 2 years). 
2019-03-25 03:08:04,Caffeinefreak,I will never believe the “adoptions” meeting in trump tower was about adoptions. That alone is a reason we need to see the full report. That needs to be explained to me.
2019-03-25 03:07:55,Caffeinefreak,"OMFG at Urgent care bc of ear infection and they're playing ""I'm Your Lady"" by Celine...loud My headache is getting worse by the second. If she belts out another shrill...I'm gonna runamuck all up in here!"
2019-03-25 03:07:24,Caffeinefreak,They absolutely have to. This is beyond absurd!
2019-03-25 03:06:47,Caffeinefreak,"The House Judicial Committee can demand public testimony! And we watch the refusals , which becomes court ordered subpeonas."
2019-03-25 02:40:55,Caffeinefreak,A good outcome: 1. The investigation was able to proceed lawfully to its conclusion. 2. Our president did not conspire with a hostile power to win his election. 3. The evidence in the report on obstruction by the president while in office will confirm he ought not be re-elected.
2019-03-25 02:40:02,Caffeinefreak,"Is Donald tweeting? I block the loony, but I think he's tweeting. Ppl are tweeting him suddenly, that's usually a sign of another orange, loser man-baby eruption."
2019-03-25 02:39:34,Caffeinefreak,"I did not join The Resistance bc of Trump’s dealings with Russia. I joined because he represents all things wrong with this world: Greed, racism, bigotry, sexism and a far right ideology that deserves no vote. So I say: let’s roll up our sleeves and focus on 2020."
2019-03-25 02:38:59,Caffeinefreak,Look up your local Dem group and volunteer. Get plugged in with postcards to voters. What is a topic you care about and go see your congresspeople. How we can start lobbying and advocating for ourselves? 
2019-03-25 02:38:04,Caffeinefreak,"Hey! You feel like sh*t, right? Get over it (after you've had a necessary amount of time, alcohol, hiding under your covers and/or pastries) and figure out what we can do to make a difference. Maybe it isn't on Twitter - although I believe there is value here"
2019-03-25 02:37:55,Caffeinefreak,So now I suppose we just settle in with the fact that America has been destroyed and it’s remnants are being led by a horror show of a human being. Right? No. Fuck no we don’t.
2019-03-25 02:37:21,Caffeinefreak,"My English professor is someowhere in a corner, going nuts with all the double negatives. If you read it how it is wrote, he is guilty."
2019-03-25 02:36:32,Caffeinefreak,Voting blue no matter who
2019-03-25 02:35:45,Caffeinefreak,We know almost nothing more about Mueller’s findings than we did before Barr’s letter.
2019-03-25 02:34:52,Caffeinefreak,Barr is guilty as fuck.
2019-03-25 02:34:01,Caffeinefreak,"If the Mueller report totally exonerated Trump, we would all be reading it in its entirety right now. And he would be holding a televised victory rally right now. This is not over. #MuellerReport"
2019-03-25 02:33:10,Caffeinefreak,A trumpy friend just called me up to gloat.
2019-03-25 02:32:39,Caffeinefreak,Prepare for 24 hours of Trumpworld gloating
2019-03-25 02:32:00,Caffeinefreak,"Regardless of the #MuellerReport, I have no regrets on ending my support for Trump."
2019-03-25 02:31:43,Caffeinefreak,It’s time to stop splitting legal hairs and MoveOn. And get organized for 2020. This children doesn’t fly. 
2019-03-25 02:30:53,Caffeinefreak,IT DOES NOT EXONERATE HIM! IT DOES NOT EXONERATE HIM! IT DOES NOT EXONERATE HIM! IT DOES NOT EXONERATE HIM! IT DOES NOT EXONERATE HIM!
2019-03-25 02:30:10,Caffeinefreak,"JUST IN: Rep. Jerry Nadler tweets that ""in light of the very concerning discrepancies and final decision making at the Justice Department following the Special Counsel report,"" the House Judiciary Committee will be calling AG William Barr to testify."
2019-03-25 02:29:33,Caffeinefreak,the summary is irrelevant - only the full report matters #ReleaseTheEntireReport
2019-03-25 02:28:56,Caffeinefreak,Let the House investigate.
2019-03-25 02:28:03,Caffeinefreak,"My wife has left me and gone for a bath as I rant about trump and the #BarrCoverUp She read the headline and said ""I'll leave you to rant"" We are so compatible #idespisetrump #LOCKHIMUP #ReleaseTheFullReport"
2019-03-25 02:27:22,Caffeinefreak,Today’s lesson if you’re rich and powerful the laws don’t apply to you. This was always about the rich getting away with everything and not being held accountable for anything. This is how we win in 2020. They just gave us the theme. #VoteBlueNoMatterWho
2019-03-25 02:26:44,Caffeinefreak,Caffeinefreak
2019-03-25 02:26:00,Caffeinefreak,Trump's already lying. He said he's totally exonerated. Mueller's report specifically said it doesn't rule out exoneration. IT'S STARTED ALREADY.
2019-03-25 02:25:32,Caffeinefreak,You’re not exonerated.
2019-03-25 02:24:47,Caffeinefreak,Donald Trump proclaims he's been declared 'exonerated' -- despite Mueller not exonerating him
2019-03-25 02:23:57,Caffeinefreak,Because that's all she does - learned it from her Fuhrer
2019-03-25 02:23:10,Caffeinefreak,"Why are you lying? It specifically says that they did not make that decision, Barr did. Next up: Congressional oversight."
2019-03-25 01:40:19,Caffeinefreak,We now know for certain that Barr is partisan beyond a shadow of a doubt. Congress must remove him.
2019-03-25 01:39:59,Caffeinefreak,I feel like I just lost a 2 year erection. #MuellerReport
2019-03-25 01:39:22,Caffeinefreak,Did Barr just commit obstruction of justice himself?
2019-03-25 01:38:32,Caffeinefreak,This settles it. I'm trapped in a parallel universe that is completely insane.
2019-03-25 01:37:44,Caffeinefreak,"""Not to make traditional prosecutorial judgment."" Meaning AG Barr made this decision because WHY? Because he doesn't want to upset tRump? We need the full report to see why this decision was made. Too vague."
2019-03-25 01:37:11,Caffeinefreak,"“The Special Counsel states that ‘while this report does not conclude that the President committed a crime, it also does not exonerate him.’”"
2019-03-25 01:36:22,Caffeinefreak,"DOJ has just sent us a very brief letter about the Mueller report, which we will share shortly."
2019-03-25 01:35:10,Caffeinefreak,Black people have gotten 25 years to life with far less evidence than Trump and Russia conspiracy produced. 
2019-03-25 01:34:59,Caffeinefreak,"Re the Mueller report, Barr's letter states: ""While this report does not conclude that the President committed a crime, it also does not exonerate him.”"
2019-03-25 01:34:22,Caffeinefreak,Why did Paul Manafort share highly confidential polling data with Russian intelligence? #Mueller #Barr What did the Russians do with it and which states/Americans were targeted with that data as a result? I fucking want to know
2019-03-25 01:34:03,Caffeinefreak,"I am in tears. RIP, this once great Republic...taken down by an ignorant, vicious, sick man. Who would have EVER thought this could happen? I don't know this country anymore."
2019-03-25 01:33:44,Caffeinefreak,It’s impossible to believe. Has the Resistance been misled? Is it a ruse to calm the waters? Have they decided it’s too hard to prove intent & will indict w/ financial crimes? Trying to keep hope alive. @BarackObama @EricHolder @MalcolmNance Please say we’ll-be okay!
2019-03-25 01:33:08,Caffeinefreak,"Wrap up my walk and hop in the car. On the road out, I bump into this guy. He’s a gyrafalcon/prairie falcon mix. His falconer was taking him out for a little exercise. That’s one cool bird. And as we were talking, a peregrine flew over us. Bird nerd stokedness level: high"
2019-03-25 01:32:53,Caffeinefreak,I'm not sure how Trump celebrates the Barr letter. Mueller concludes that Russia helped him significantly but no proof of government coordination and no exoneration from obstruction investigation. He accepted that help and tried to obstruct the investigation. #ReleaseTheReport
2019-03-25 01:30:22,Caffeinefreak,"RE: obstruction of justice, Barr again quotes Mueller report: ""while this report does not conclude that the president committed a crime, it also does not exonerate him."""
2019-03-25 01:30:00,Caffeinefreak,Trump knew this was coming. He knew the report favored him. That's why he has been silent. I'm so fucking pissed right now
2019-03-25 01:29:54,Caffeinefreak,So Barr & Rosenstein determined there was insufficient evidence to proceed. That was easy. (snort)
2019-03-25 01:29:02,Caffeinefreak,"While it may very well be the case, we need to see the report. This is just AG Barr’s summary."
2019-03-25 01:28:52,Caffeinefreak,"So, now, I’d really, really like to see the actual report, not Barr’s summary of it. /5"
2019-03-25 01:28:09,Caffeinefreak,Questions I have for the Mueller version: - Couldn’t establish connection to Russian *government* is doing important work here - “underlying crime?” - does not exonerate? Why that phrasing? /2
2019-03-25 01:27:43,Caffeinefreak,"Mueller made the report... Barr made the conclusions... If there is no collusion or obstruction then I want to read it from the report, not hear it from Barr."
2019-03-25 01:26:55,Caffeinefreak,"Mueller Report: No Collusion. No Obstruction. I beleive the report. But, all you Dem. Congressmen, MSM legal experts who have told us for two years that you have seen enough evidence to convict Trump of both collusion and obstruction, I will never believe you ever again!!!"
2019-03-25 01:26:04,Caffeinefreak,Anybody else watching MSNBC right now? Cause im not sure how to take all this. I’m on the verge of breaking shit but I’m trying to remain calm
2019-03-25 01:25:49,Caffeinefreak,Guess Trump literally confessing on TV doesn't count.
2019-03-25 01:25:10,Caffeinefreak,We all knew he had stacked the deck so he would get away with it. That does not make any of his myriad of impeachable offenses any less dire. It’s up to us. We have to rise up and demand he be removed.
2019-03-25 01:24:40,Caffeinefreak,To clarify: we’re not done yet. When I say “this is a bunch of horseshit” I’m referring to this 4 page paper. I’ll compose some thoughts on this later. For now I’m going to go curse at the folks to told me to give Barr the benefit of the doubt
2019-03-25 01:24:04,Caffeinefreak,"So, this is a bunch of horseshit. Mueller left it up to main justice to decide if Trump obstructed justice, and they (Barr/Rosenstein) decided no, even though he’s on tape admitting that he obstructed justice?"
2019-03-25 01:23:44,Caffeinefreak,Pretty sure Donald is dancing on Air Force One right now. It’s up to us to vote him out in November 2020.
2019-03-25 01:22:24,Caffeinefreak,The Barr Letter says Mueller did not make a determination of whether Trump obstructed justice. It sets out both sides. But Barr concludes— on his determination — that there was no obstruction. How did he do that without trying to interview Trump? Full report now needs to come out
2019-03-25 18:55:29,pradip103,b'\xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\xae\xe0\xa4\xbe \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe? https://t.co/OZAvMDDZov'
2019-03-25 18:54:26,pradip103,b'RT @ANI: #WATCH Madhya Pradesh: Rangpanchami mahotsav celebrations in Indore. https://t.co/OtUZJ98ahE'
2019-03-25 17:38:03,pradip103,"b""RT @republic: #GaribiHataoSham | If 'Garibi Hatao' is a pilot, then the country has suffered enough under this pilot. We cannot wait for 40\xe2\x80\xa6"""
2019-03-25 17:32:30,pradip103,b'RT @kaushikvivek10: @AMIT_GUJJU @delhichatter @ArvindKejriwal Election ko sabse achha full aud fair coverage @pradip103 bhai ji rhe h.'
2019-03-25 17:08:43,pradip103,"b""RT @republic: #GaribiHataoSham | If 'Garibi Hatao' is a pilot, then the country has suffered enough under this pilot. We cannot wait for 40\xe2\x80\xa6"""
2019-03-25 17:08:05,pradip103,b'RT @Im_Suguna: Well done @pradip103  sir. This country suffered a lot bcz of these so called freebies. We want development not freebies. Th\xe2\x80\xa6'
2019-03-25 16:56:31,pradip103,b'RT @mukeshrajBJP: Why Modi is important for internal security ? \n\nIn North East : \n\n~ 63% decline in insurgency incidents \n\n~ 83% reduction\xe2\x80\xa6'
2019-03-25 14:09:26,pradip103,b'I will be live on @republic from 9 pm to 10 pm. #Elections2019 https://t.co/bg4ThCCdbR'
2019-03-25 14:07:06,pradip103,b'Thanks Sid. On it already. https://t.co/5LPFnm4Vrc'
2019-03-25 14:06:08,pradip103,b'RT @Lopak_in: \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa5\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xaf\xe0\xa4\xb9 \xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x9f \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\x95 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\x95 \xe0\xa4\xb0\xe0\xa5\x82\xe0\xa4\xaa \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa4\xa6 \xe0\xa4\xae\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88. \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa5\x82 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xaf\xe0\xa4\xb9 \xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x9f \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xa4\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xb5\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa5\x80\xe0\xa4\x9a \xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xb8\xe0\xa5\x8d\xe2\x80\xa6'
2019-03-25 11:38:52,pradip103,b'RT @naveenjindalbjp: Good Afternoon Please Watch me today (Monday) \n\n#\xe0\xa4\xb2\xe0\xa4\xb2\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \nOn @Republic_Bharat \nWith @pradip103 \nAt 8 PM\n\n@BJP4India @BJP\xe2\x80\xa6'
2019-03-25 11:24:27,pradip103,b'RT @abhi2007: Proud of u Pradip in the manner you took seasonal activist/psephologist/psuedo liberal/kisan premi. @_YogendraYadav https://t\xe2\x80\xa6'
2019-03-25 11:04:22,pradip103,b'Beautiful trailer. Congrats @vivekagnihotri  #TheTashkentFiles'
2019-03-25 10:55:38,pradip103,b'RT @republic: WATCH: Congress protests against ally JD(S) after HD Deve Gowda files nomination from Tumkur seat\n#May23WithArnab\nhttps://t.c\xe2\x80\xa6'
2019-03-25 09:23:56,pradip103,"b'RT @pradip103: Will Aam Admi Party, and Congress #Gathbandhan have impact in #Delhi ? Watch #Lalkar from #Delhi.  #Elections2019 https://t.\xe2\x80\xa6'"
2019-03-25 09:16:25,pradip103,"b""RT @pradip103: When I countered Mr Yogendra Yadav's false,selective reading of recent surveys he responded by saying that he does not do ps\xe2\x80\xa6"""
2019-03-25 09:12:46,pradip103,"b'Though I have high regards for Dr Roy\'s work on elections and #Verdict2019, I wonder how can someone be ""finest"" ps\xe2\x80\xa6 https://t.co/fgnswK1JD2'"
2019-03-25 09:03:49,pradip103,"b'Will Aam Admi Party, and Congress #Gathbandhan have impact in #Delhi ? Watch #Lalkar from #Delhi.  #Elections2019 https://t.co/gYwdZO90rj'"
2019-03-25 08:23:04,pradip103,b'@naveenjindalbjp @Republic_Bharat @BJP4India @BJP4Delhi @AmitShahOffice @RSSorg Yes sir. Sir show will telecast at 8'
2019-03-25 08:18:23,pradip103,"b'RT @Republic_Bharat: \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x97\xe0\xa4\xa0\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xa8 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa4\x9c\xe0\xa5\x82\xe0\xa4\xac\xe0\xa4\xb0 \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x88 AAP? \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\x8f, \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\xaa \xe0\xa4\xad\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8d\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb5 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xac\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\xac\xe0\xa4\xb9\xe0\xa4\xb8 #Lalkaar  \n\n\xe0\xa4\xa6\xe0\xa5\x87\xe2\x80\xa6'"
2019-03-25 08:18:21,pradip103,b'After 15 days in #UttarPradesh. Watch #Lalkar from #Delhi today. #Elections2019 https://t.co/4PcYrdwAAP'
2019-03-25 07:16:45,pradip103,b'RT @pradip103: Doing my bit to encourage voters to vote in large numbers.  Me and my team of @jankibaat1 will organize more voter awareness\xe2\x80\xa6'
2019-03-25 07:16:17,pradip103,b'Doing my bit to encourage voters to vote in large numbers.  Me and my team of @jankibaat1 will organize more voter\xe2\x80\xa6 https://t.co/NEHVkdONXe'
